,B1_mean,B1_std,B1_skew,B1_kurtosis,B1_entropy,B1_rms,B1_max,B1_p2p,B1_crest,B1_clearence,B1_shape,B1_impulse,RUL(min)
377,0.06080502,0.07684308,0.03325342,0.382432378,4.858301037,0.076853327,0.466,0.788,6.063498052,0.051278539,1.263930635,7.663840941,6060
378,0.060475072,0.076724906,-0.003919071,0.364962851,4.857519411,0.076744804,0.371,0.698,4.834203523,0.050834631,1.269032033,6.134759126,6050
379,0.059929635,0.075796958,0.043385602,0.331660787,4.844983394,0.075815417,0.369,0.716,4.867083987,0.050548406,1.265073887,6.157220857,6040
380,0.061774257,0.078436095,0.011670018,0.565336407,4.87644338,0.078444257,0.493,0.869,6.28471755,0.052046158,1.269853521,7.980670711,6030
381,0.061135016,0.07728967,-0.084444623,0.259219999,4.864596872,0.0773184,0.366,0.725,4.733672714,0.051370805,1.264715453,5.986749032,6020
382,0.061120367,0.07737037,0.003010912,0.316994648,4.865186997,0.077404184,0.371,0.698,4.793022564,0.051388536,1.266422102,6.06998971,6010
383,0.060758631,0.076993823,0.008045779,0.31192572,4.861401432,0.077014441,0.383,0.742,4.973093269,0.05103562,1.267547349,6.303631188,6000
384,0.059352263,0.075200601,0.009401323,0.365139682,4.836201042,0.075213818,0.342,0.662,4.547036844,0.049961625,1.267244305,5.762206545,5990
385,0.06045427,0.076851798,-0.019922569,0.405439833,4.858291652,0.076887187,0.408,0.764,5.306475855,0.050660433,1.271823917,6.748902906,5980
386,0.060123981,0.076329813,0.04526653,0.445234799,4.852367421,0.07637292,0.398,0.764,5.21127125,0.05051189,1.270257204,6.619654847,5970
387,0.059872894,0.075839093,-0.004750466,0.365475527,4.845134167,0.075865061,0.381,0.747,5.022074669,0.050396647,1.267101947,6.36348059,5960
388,0.059211778,0.07509222,-0.00973159,0.368415961,4.836128964,0.075099723,0.391,0.76,5.206410698,0.049769037,1.268324063,6.603415971,5950
389,0.061467454,0.077977617,0.010908557,0.423511607,4.872240848,0.077996355,0.432,0.847,5.538720356,0.051631035,1.268904916,7.028109489,5940
390,0.061618487,0.077952067,0.018083562,0.268180734,4.873861334,0.077967021,0.356,0.698,4.566033127,0.051827183,1.265318646,5.777486855,5930
391,0.061253919,0.077961731,0.016984791,0.484467689,4.870830429,0.077989949,0.4,0.791,5.128866047,0.051403236,1.273223827,6.530194457,5920
392,0.061407832,0.077808441,0.026161904,0.337439509,4.872049001,0.077834709,0.376,0.708,4.830749764,0.051645989,1.267504576,6.122997429,5910
393,0.062244153,0.078945692,0.006769334,0.361901949,4.885680914,0.078969109,0.41,0.757,5.191903565,0.05228133,1.268699244,6.586964128,5900
394,0.061872797,0.078617606,0.015325731,0.430428742,4.880661804,0.078631458,0.444,0.803,5.646595004,0.051935488,1.270856706,7.176013126,5890
395,0.060894526,0.077243314,0.025927053,0.438756748,4.864118771,0.077271564,0.459,0.789,5.940089412,0.051170193,1.268941054,7.53762332,5880
396,0.060628693,0.076843217,0.03897507,0.308278853,4.858432221,0.076865007,0.449,0.759,5.841409705,0.050948997,1.267799186,7.405734467,5870
397,0.061670199,0.078578171,0.003074434,0.528010547,4.878743961,0.07859468,0.43,0.813,5.471108239,0.051681686,1.274435325,6.972573606,5860
398,0.058805459,0.074040902,0.017455907,0.161329518,4.823479273,0.07406578,0.315,0.615,4.2529762,0.04964704,1.259505173,5.356645523,5850
399,0.060977245,0.077171101,0.020167482,0.33642044,4.862976623,0.07718368,0.386,0.698,5.001057191,0.051371077,1.265778414,6.330230238,5840
400,0.060901948,0.077594288,0.060472906,0.583343448,4.864749088,0.077611649,0.474,0.84,6.107330598,0.051007623,1.274370547,7.783002235,5830
401,0.059430001,0.075335375,0.015547611,0.387574172,4.838433544,0.075356646,0.405,0.766,5.374443016,0.049963045,1.267989975,6.814739862,5820
402,0.060442795,0.076551913,0.023666512,0.330271879,4.854538422,0.076581882,0.386,0.738,5.040356691,0.050855014,1.267014235,6.386203676,5810
403,0.058292934,0.073977474,-0.006659428,0.3470199,4.820295967,0.074006963,0.366,0.659,4.945480605,0.048975044,1.269570042,6.278634021,5800
404,0.060830851,0.077224421,0.016671948,0.412337042,4.863865851,0.077238303,0.376,0.72,4.868051041,0.051113982,1.269722539,6.181074128,5790
405,0.060459056,0.076359432,-0.0211135,0.223146312,4.853749551,0.076382482,0.352,0.691,4.608386514,0.050851286,1.263375374,5.822122036,5780
406,0.060355437,0.076531365,-0.009416896,0.368748951,4.855378633,0.07657078,0.371,0.703,4.845190321,0.050700534,1.26866415,6.146919263,5770
407,0.060025538,0.076208422,-0.001183238,0.314254753,4.849598258,0.076228049,0.339,0.664,4.447181918,0.050416473,1.269926948,5.647596161,5760
408,0.06029894,0.07609563,-0.018592772,0.239310492,4.84947643,0.076108751,0.356,0.686,4.677517291,0.050765631,1.262190526,5.903918009,5750
409,0.059979735,0.076209643,0.012152823,0.480704544,4.848076727,0.076235504,0.427,0.81,5.601064863,0.050377436,1.271021005,7.119071093,5740
410,0.060740466,0.077057853,-0.030072505,0.405948791,4.861118825,0.077087176,0.403,0.75,5.227847481,0.051030754,1.269123889,6.634786125,5730
411,0.06074906,0.077453796,-0.015856427,0.667343034,4.862891146,0.077486991,0.491,0.96,6.336547498,0.050949227,1.275525764,8.082429587,5720
412,0.060092924,0.076085956,-0.008321026,0.302932342,4.849722549,0.076104495,0.396,0.73,5.203372054,0.050484396,1.266446844,6.589794116,5710
413,0.060085942,0.076332271,0.014624445,0.443370931,4.851049569,0.076351868,0.371,0.723,4.859082186,0.050413087,1.27071101,6.174489232,5700
414,0.060694077,0.077036449,0.049516555,0.370188083,4.861386702,0.077059609,0.396,0.694,5.138878929,0.050991336,1.269639688,6.52452464,5690
415,0.060730993,0.076975598,-0.016711735,0.392279712,4.859316692,0.076997013,0.369,0.699,4.792393717,0.051075771,1.267837216,6.075975107,5680
416,0.060631037,0.07726417,0.015649793,0.481149003,4.862798755,0.077280333,0.378,0.732,4.891283272,0.050790657,1.274600225,6.234430759,5670
417,0.061345866,0.077782964,-0.000186364,0.37380053,4.870821645,0.077806212,0.405,0.786,5.205239908,0.051592399,1.268320369,6.601911801,5660
418,0.060615655,0.076811951,0.020042318,0.402117084,4.857624533,0.076844929,0.374,0.748,4.866944437,0.050953671,1.267740635,6.170023233,5650
419,0.06035866,0.07658002,-0.015449265,0.342821775,4.85638019,0.076598022,0.393,0.781,5.130680802,0.050705675,1.269047751,6.511078931,5640
420,0.060164119,0.076386356,-0.007675103,0.42109334,4.852242424,0.076405851,0.452,0.801,5.915777275,0.050493956,1.269957116,7.512783449,5630
421,0.061543239,0.078051069,-0.015009026,0.35269792,4.874813279,0.078079108,0.437,0.825,5.596887719,0.051762105,1.268687002,7.100698698,5620
422,0.060791933,0.077114651,-0.038914795,0.400364181,4.860823362,0.077132024,0.427,0.803,5.53596257,0.051065382,1.268787162,7.023958238,5610
423,0.060599736,0.076639842,-0.026112147,0.370624363,4.855424068,0.076679069,0.378,0.708,4.929637338,0.05108017,1.265336672,6.237650904,5600
424,0.060274037,0.076152242,-0.001123574,0.338153878,4.850197182,0.076170314,0.435,0.747,5.710886284,0.050815808,1.263733404,7.217037766,5590
425,0.061246448,0.077681765,0.085333026,0.444823828,4.869284314,0.077691323,0.398,0.767,5.122837235,0.051538185,1.268503327,6.498336079,5580
426,0.060658089,0.07702275,-0.002326675,0.424744317,4.860488434,0.07704785,0.415,0.781,5.386263225,0.05085109,1.270199101,6.841626705,5570
427,0.060507886,0.076164494,0.013271289,0.205388923,4.85090144,0.076189746,0.327,0.647,4.291916118,0.051049039,1.259170517,5.404254237,5560
428,0.05987934,0.076250206,-0.002894866,0.477989446,4.849487173,0.076266317,0.415,0.789,5.441458541,0.050158869,1.273666625,6.930604133,5550
429,0.060685776,0.076848532,0.046432353,0.344693384,4.85883606,0.076880992,0.408,0.725,5.306903421,0.050978874,1.266870057,6.723157041,5540
430,0.061259241,0.077564968,0.010849979,0.342452809,4.867725201,0.077590176,0.405,0.796,5.219732951,0.051478069,1.266587291,6.611247417,5530
431,0.061238684,0.077492182,0.008722506,0.418826961,4.865936799,0.077519402,0.466,0.808,6.01139831,0.051642904,1.265856762,7.609569199,5520
432,0.060959129,0.077256471,0.024096004,0.343846408,4.863307648,0.077269423,0.374,0.723,4.840206986,0.05124885,1.267561139,6.135258278,5510
433,0.060307388,0.076282615,-0.001467557,0.291613922,4.852374903,0.076301014,0.417,0.805,5.465196077,0.050713776,1.265201761,6.9145757,5500
434,0.061288637,0.077795005,-0.017657183,0.376966477,4.870251977,0.077815251,0.378,0.754,4.857659566,0.051492055,1.269652173,6.167538024,5490
435,0.061655647,0.077957779,-0.002388543,0.273046291,4.87355633,0.077986337,0.386,0.745,4.949584957,0.05184002,1.264869325,6.260578183,5480
436,0.0605741,0.077166978,0.034056036,0.443570804,4.86279489,0.077174654,0.364,0.72,4.716574406,0.050780701,1.274053665,6.009168906,5470
437,0.060179843,0.076556103,-0.003826199,0.494072955,4.852965717,0.076572246,0.386,0.745,5.040990943,0.050517222,1.272390268,6.414107819,5460
438,0.061555203,0.07820686,0.030807801,0.439197532,4.8749201,0.078226386,0.388,0.744,4.95996324,0.051706738,1.27083305,6.30328521,5450
439,0.061789052,0.078194295,0.047530505,0.290250119,4.876657265,0.078216222,0.342,0.65,4.372494477,0.052020413,1.26585891,5.534961095,5440
440,0.060817472,0.077364857,0.020819883,0.533853817,4.86353072,0.077384285,0.444,0.847,5.73759903,0.051023577,1.272402211,7.300533689,5430
441,0.061251184,0.07723641,-0.001000234,0.362336714,4.863017894,0.077266067,0.398,0.776,5.151032187,0.051732497,1.261462427,6.497833562,5420
442,0.060541677,0.076975342,-0.007024289,0.399048796,4.859905106,0.07699315,0.427,0.796,5.545947911,0.050725514,1.271737985,7.052992621,5410
443,0.060525319,0.076874377,0.007584745,0.404849266,4.858090179,0.076910599,0.378,0.717,4.914797261,0.050784154,1.270717784,6.245320283,5400
444,0.060920113,0.077299172,0.007527188,0.449454604,4.862797689,0.077325314,0.371,0.718,4.797911358,0.051281408,1.269290376,6.089942713,5390
445,0.061788808,0.078280998,-0.025984883,0.394136633,4.876752906,0.078314107,0.398,0.754,5.082098441,0.051976927,1.267448091,6.441295966,5380
446,0.061652473,0.078307545,0.008025141,0.314056282,4.878531391,0.078322556,0.383,0.72,4.890034509,0.051657062,1.270387894,6.21224064,5370
447,0.061666878,0.078621246,-0.006756595,0.657164594,4.878237308,0.078636161,0.549,0.927,6.9815209,0.051746538,1.27517661,8.902672155,5360
448,0.059932321,0.075879539,-0.003272729,0.332943998,4.846316338,0.075897223,0.396,0.755,5.217582231,0.050422054,1.26638217,6.607453106,5350
449,0.059951804,0.075954091,0.018061761,0.363340292,4.846133449,0.075993259,0.359,0.718,4.724103196,0.050400557,1.267572517,5.988143381,5340
450,0.060586845,0.076690633,0.002330005,0.393652232,4.856311591,0.076714374,0.391,0.743,5.096828402,0.051014755,1.266188624,6.453546139,5330
451,0.062082572,0.078864942,0.005477739,0.317489047,4.884196828,0.078877863,0.374,0.706,4.741507785,0.052048956,1.270531482,6.024234912,5320
452,0.06075448,0.07696874,-0.048969502,0.39626691,4.859260106,0.076988201,0.432,0.788,5.611249479,0.051123419,1.267202028,7.110586719,5310
453,0.062052737,0.078671871,0.007947528,0.399121505,4.881906016,0.078700878,0.42,0.798,5.336662184,0.052215039,1.268290199,6.768436344,5300
454,0.062128668,0.07909143,-0.001523028,0.585296015,4.884797122,0.079097022,0.403,0.781,5.09500849,0.052186882,1.27311633,6.486538508,5290
455,0.06188183,0.078501644,0.013557677,0.39748049,4.879844887,0.078524591,0.413,0.799,5.259498925,0.052013171,1.268944219,6.674010754,5280
456,0.061169588,0.077629032,0.004125228,0.489468024,4.867569593,0.077658689,0.393,0.769,5.060605671,0.051446301,1.269563695,6.424761234,5270
457,0.06083549,0.077322328,-0.040646993,0.446346845,4.862773981,0.077345642,0.43,0.845,5.559459953,0.051060025,1.271390139,7.068242565,5260
458,0.062807998,0.079460766,0.025296565,0.425918851,4.891771885,0.079488219,0.542,0.989,6.818620473,0.052886346,1.265574789,8.629474167,5250
459,0.062003125,0.078770196,-0.0081796,0.439621262,4.882700265,0.078796269,0.41,0.801,5.203292055,0.052036781,1.270843505,6.612569915,5240
460,0.061616192,0.078146021,-0.015739476,0.307733823,4.874791866,0.078178982,0.403,0.742,5.154838166,0.051720333,1.268805799,6.540488557,5230
461,0.062516822,0.079331685,-0.002044213,0.360687159,4.889812613,0.079346594,0.425,0.847,5.356247534,0.052519705,1.269203898,6.798170247,5220
462,0.061453147,0.077894639,0.001174543,0.397475381,4.871232394,0.077911899,0.388,0.764,4.979983858,0.051705261,1.267826023,6.31375313,5210
463,0.060867718,0.077391551,0.025220675,0.44658778,4.864987558,0.077412223,0.381,0.73,4.921703382,0.051042403,1.271810829,6.259475656,5200
464,0.061036379,0.077152202,0.00780122,0.280278113,4.864056401,0.077177951,0.371,0.735,4.80707245,0.051368052,1.264458216,6.078342256,5190
465,0.060003516,0.076105566,-0.000960331,0.418079289,4.847920041,0.0761337,0.371,0.71,4.873006273,0.050449042,1.268820659,6.182971032,5180
466,0.061141413,0.077294764,0.018541423,0.302389008,4.865008495,0.077325329,0.396,0.74,5.121219745,0.051457628,1.264696458,6.476788474,5170
467,0.060398603,0.076609055,0.009725234,0.374419425,4.855667591,0.076639056,0.356,0.708,4.645151144,0.050824501,1.268887887,5.894176019,5160
468,0.061631525,0.078043124,0.061284005,0.33890917,4.873878278,0.078067425,0.376,0.725,4.816349445,0.051777586,1.266680083,6.100773916,5150
469,0.059662288,0.075767959,0.020552583,0.40844017,4.843550507,0.075789735,0.398,0.745,5.251370756,0.050053938,1.270312247,6.670880585,5140
470,0.060506421,0.076907656,0.000806234,0.468618233,4.857493701,0.076934966,0.4,0.761,5.199196435,0.050849565,1.271517374,6.610868599,5130
471,0.060945749,0.077313197,0.004362522,0.411538609,4.864583056,0.077330844,0.378,0.749,4.888088403,0.051282269,1.268847205,6.202237306,5120
472,0.061734655,0.078411172,-0.016537138,0.373877788,4.878271179,0.07843447,0.378,0.754,4.819309663,0.05184145,1.270509573,6.122979061,5110
473,0.0599666,0.075704837,0.005879911,0.256172101,4.844512648,0.075724022,0.349,0.671,4.608841324,0.050544806,1.26276997,5.819906421,5100
474,0.062058401,0.078470259,-0.008442973,0.306161884,4.879349803,0.078485847,0.459,0.845,5.84818817,0.052253836,1.264709452,7.396258854,5090
475,0.061359246,0.077660962,-0.021969301,0.322427733,4.868892675,0.077698179,0.413,0.806,5.315439906,0.051575803,1.26628314,6.730851934,5080
476,0.060732213,0.076817257,0.003992821,0.355093299,4.858053185,0.076845027,0.371,0.742,4.827898608,0.051104822,1.26530918,6.108784428,5070
477,0.061096782,0.077472624,0.050496182,0.309838097,4.866850314,0.077495738,0.344,0.652,4.4389538,0.0512776,1.268409484,5.630411101,5060
478,0.060688754,0.076872357,0.020143119,0.349568898,4.859759274,0.076894223,0.376,0.715,4.889834207,0.050991581,1.267025884,6.195546508,5050
479,0.061176473,0.077537303,0.064104312,0.411669887,4.866378491,0.077561996,0.383,0.742,4.93798535,0.05148574,1.26784026,6.260576629,5040
480,0.059511793,0.075760408,0.02888567,0.407229104,4.843878718,0.075783688,0.378,0.712,4.98788078,0.049872488,1.27342304,6.351682308,5030
481,0.060447776,0.076629838,-0.039418589,0.370712436,4.855333541,0.076662633,0.396,0.748,5.165489191,0.050878371,1.268245715,6.551109531,5020
482,0.060217442,0.076779845,0.018503986,0.533224747,4.855831989,0.076809948,0.405,0.774,5.272754517,0.050465926,1.275543183,6.725626078,5010
483,0.059548562,0.075459706,-0.025299678,0.405030746,4.83919255,0.075489898,0.391,0.777,5.179500974,0.050021828,1.267703123,6.566069562,5000
484,0.060598613,0.076704206,0.019798965,0.370213385,4.857875532,0.076724406,0.493,0.842,6.425595485,0.050932114,1.266108289,8.135499706,4990
485,0.060196494,0.07657249,-0.00881094,0.433895395,4.854346401,0.076588932,0.457,0.833,5.966919636,0.050511888,1.272315488,7.591804271,4980
486,0.060286391,0.076100081,-0.008450027,0.268305654,4.850529702,0.076126267,0.461,0.798,6.05572845,0.050735933,1.262743808,7.646833603,4970
487,0.059934225,0.075842183,0.003666055,0.326179515,4.846179115,0.075877551,0.347,0.657,4.57315761,0.050392809,1.266013712,5.789680241,4960
488,0.061804678,0.078643084,0.005383608,0.494082704,4.879324275,0.078668578,0.408,0.777,5.186314673,0.051873935,1.272857986,6.60144205,4950
489,0.059112847,0.074860164,0.009619968,0.292897318,4.833317741,0.07489062,0.32,0.625,4.272898244,0.049650795,1.266909373,5.413374834,4940
490,0.059397969,0.075482833,-0.002384804,0.48184775,4.839150998,0.075512313,0.408,0.76,5.403092334,0.049833121,1.271294538,6.868921771,4930
491,0.060978954,0.077456477,0.029453875,0.4424842,4.866527905,0.077465266,0.376,0.745,4.853788282,0.051132875,1.270360686,6.166061814,4920
492,0.061083354,0.077850783,0.017908733,0.522357476,4.869034095,0.077879821,0.4,0.788,5.136118616,0.051234823,1.274976186,6.548428924,4910
493,0.061462132,0.078100755,0.041756385,0.453899024,4.873226234,0.078124257,0.444,0.783,5.68325405,0.051597015,1.271095787,7.223960282,4900
494,0.060133307,0.076082223,0.04306267,0.423920403,4.846555587,0.076115889,0.415,0.82,5.452212464,0.050611714,1.265785846,6.901333366,4890
495,0.061264368,0.077453516,-0.002312267,0.298516719,4.867225063,0.07747261,0.408,0.786,5.266377359,0.05158398,1.264562293,6.659662228,4880
496,0.060780263,0.076900092,0.049319426,0.400001337,4.858929884,0.076930603,0.393,0.735,5.108500205,0.051167443,1.265716852,6.465914797,4870
497,0.06164676,0.078417229,0.033817951,0.422820574,4.8780013,0.078450432,0.393,0.737,5.009532621,0.051695385,1.272579974,6.375030892,4860
498,0.060710777,0.077083907,0.031489779,0.477053445,4.860149347,0.077117265,0.378,0.756,4.901626134,0.051031004,1.270240123,6.226242182,4850
499,0.060459495,0.076619833,-0.009806378,0.365497968,4.855976662,0.076648731,0.386,0.706,5.035960732,0.05076106,1.267769951,6.384439688,4840
500,0.059831877,0.076077948,0.055357943,0.404954151,4.84891185,0.07609888,0.391,0.738,5.138051959,0.050203395,1.271878545,6.53497805,4830
501,0.061133844,0.077454914,-0.020190838,0.416720652,4.866280643,0.077471517,0.432,0.825,5.576242951,0.051515946,1.267244316,7.066462187,4820
502,0.061452268,0.077983333,0.007296749,0.548846788,4.870792746,0.078007046,0.518,0.931,6.64042579,0.051710553,1.269392462,8.429306442,4810
503,0.061099761,0.077621951,-0.043323366,0.378165733,4.869083666,0.077638418,0.4,0.756,5.152088509,0.051231095,1.270682844,6.546670481,4800
504,0.06256033,0.079157711,-0.001689922,0.32315239,4.888974153,0.079184548,0.415,0.786,5.240921501,0.052666491,1.265730981,6.633596712,4790
505,0.061390449,0.077524994,-0.019346803,0.268079572,4.868007894,0.077549436,0.391,0.725,5.04194509,0.051692378,1.26321664,6.369068934,4780
506,0.061978856,0.078528319,0.016677015,0.389288646,4.878603687,0.07855608,0.454,0.83,5.779310774,0.052148157,1.267465788,7.325078687,4770
507,0.062389619,0.078966308,-0.055352507,0.40725865,4.884579811,0.078983719,0.442,0.791,5.596090028,0.052499953,1.265975339,7.08451197,4760
508,0.06248474,0.079061816,-0.05515092,0.347866275,4.886109708,0.079077061,0.391,0.718,4.944543876,0.052666167,1.265541969,6.257527791,4750
509,0.061558475,0.078200439,0.027439272,0.54652694,4.873630418,0.078219859,0.457,0.855,5.842506074,0.051763153,1.270659472,7.423835686,4740
510,0.061187949,0.077808879,-0.016524186,0.432937766,4.870695348,0.077817364,0.403,0.789,5.178792733,0.051373849,1.271775994,6.586264273,4730
511,0.061322721,0.077489601,-0.002201658,0.303399431,4.866735042,0.077529608,0.366,0.693,4.720777102,0.051639107,1.264288462,5.96842402,4720
512,0.064162508,0.081520407,0.009719513,0.567224022,4.914924001,0.081535707,0.483,0.896,5.923784992,0.053930778,1.27076871,7.527760612,4710
513,0.060750964,0.076787016,-0.003804565,0.356476805,4.856912595,0.076803173,0.474,0.862,6.171619995,0.051135722,1.264229697,7.802345274,4700
514,0.061643049,0.078286415,0.015502336,0.389481186,4.876586753,0.078315123,0.374,0.723,4.775578249,0.05170017,1.270461548,6.067188535,4690
515,0.060911031,0.077123257,0.011367735,0.353095536,4.86219487,0.077144295,0.361,0.693,4.67954239,0.05130499,1.266507795,5.926676912,4680
516,0.061636994,0.078319466,0.020762051,0.442458408,4.876259556,0.078356406,0.422,0.786,5.385647732,0.051739383,1.271256122,6.84653765,4670
517,0.061124274,0.077384502,-0.030410911,0.284563209,4.867962586,0.077419161,0.378,0.72,4.8825122,0.051412925,1.266586198,6.184122566,4660
518,0.059525905,0.075539425,0.026851145,0.372590431,4.841389155,0.075567733,0.4,0.761,5.293264508,0.049976643,1.269493235,6.719763484,4650
519,0.061531813,0.077875604,0.017314288,0.331786315,4.872392645,0.077882946,0.359,0.718,4.609481541,0.051857157,1.265734612,5.834380332,4640
520,0.062039162,0.079020007,-0.056775988,0.473487826,4.884624107,0.079039358,0.437,0.83,5.528891077,0.052022429,1.274023619,7.04393782,4630
521,0.060093755,0.076484324,0.0263649,0.443600181,4.853099293,0.076504272,0.398,0.796,5.202323898,0.050275995,1.273081904,6.622984415,4620
522,0.061567606,0.078184505,0.015958741,0.320536162,4.875625489,0.078221622,0.391,0.723,4.998617901,0.051615257,1.270499655,6.350742321,4610
523,0.06280419,0.07958984,0.014702943,0.37029528,4.892667889,0.0796234,0.405,0.774,5.086444454,0.052786055,1.26780395,6.448614371,4600
524,0.062655354,0.079528361,0.002982595,0.375865057,4.893439559,0.07955813,0.425,0.806,5.342005873,0.052632577,1.26977385,6.783139366,4590
525,0.062996728,0.080099943,0.021559773,0.526269306,4.897302155,0.08011018,0.498,0.891,6.216438382,0.052846898,1.271656203,7.905172427,4580
526,0.061490795,0.077879967,0.007898693,0.338982192,4.872653923,0.077902632,0.391,0.765,5.019085882,0.051706555,1.266899076,6.358675264,4570
527,0.062047854,0.078467228,0.008599606,0.277923108,4.880750543,0.078485366,0.396,0.77,5.045526553,0.052204547,1.264916696,6.382170778,4560
528,0.061702525,0.07814503,0.032125094,0.370459363,4.875443436,0.078162917,0.435,0.826,5.56529896,0.051857222,1.26677016,7.049954654,4550
529,0.061291811,0.077808308,0.008866742,0.45923868,4.870207843,0.077830235,0.398,0.764,5.113693903,0.051529595,1.269830895,6.493526504,4540
530,0.06270272,0.079439309,0.044456745,0.33096648,4.891626974,0.079463793,0.364,0.713,4.580702556,0.052700089,1.267310146,5.805170825,4530
531,0.060871722,0.077102446,0.004775351,0.39399548,4.861448745,0.077121655,0.398,0.774,5.160677665,0.0512112,1.266953713,6.538339729,4520
532,0.064635578,0.082241722,-0.007126485,0.500926664,4.924533531,0.082265076,0.457,0.853,5.555212792,0.054266486,1.272752224,7.070409437,4510
533,0.066212266,0.08429815,-0.029175134,0.451161783,4.949230626,0.084327388,0.43,0.813,5.099173698,0.055497804,1.273591632,6.494264953,4500
534,0.066478588,0.084267539,-0.009198451,0.378626594,4.950746773,0.084281941,0.4,0.764,4.745975195,0.055973993,1.267805822,6.016974986,4490
535,0.065580253,0.083083971,-0.026736985,0.291399405,4.936442848,0.083100135,0.42,0.747,5.054143426,0.055100136,1.267151788,6.404366881,4480
536,0.065417013,0.082642153,-0.018453784,0.209291697,4.932784351,0.082658293,0.393,0.749,4.754513889,0.055011863,1.263559575,6.007611548,4470
537,0.066265589,0.084248211,0.013907739,0.398663692,4.950041603,0.084270112,0.42,0.83,4.983973439,0.055583826,1.271702449,6.33813123,4460
538,0.067624249,0.085959867,0.014639134,0.470571941,4.968383337,0.085989168,0.476,0.889,5.535580963,0.056805985,1.271572975,7.038895151,4450
539,0.066468871,0.084423814,0.012325946,0.486800388,4.951055129,0.084444699,0.515,0.986,6.098665833,0.055829006,1.270439804,7.747987829,4440
540,0.065137604,0.082665222,-0.031742798,0.266688751,4.932477446,0.082678022,0.393,0.762,4.753379326,0.054649283,1.269282509,6.033381236,4430
541,0.065735583,0.083619353,-0.005144239,0.382428317,4.942832961,0.083636652,0.4,0.796,4.782592207,0.055167902,1.27231932,6.084984464,4420
542,0.066109234,0.083785837,-0.01197738,0.388348071,4.944786853,0.083813771,0.444,0.81,5.297458807,0.055610589,1.267807328,6.716157096,4410
543,0.067155672,0.085487351,0.014179063,0.394991885,4.963856753,0.085517397,0.42,0.794,4.911281412,0.056283642,1.273420314,6.254125521,4400
544,0.066330338,0.084283719,-0.008154356,0.366135021,4.949118884,0.084302924,0.41,0.776,4.863413749,0.055676313,1.270955736,6.181183602,4390
545,0.068132965,0.086958847,0.032942057,0.436651367,4.9806497,0.086980952,0.398,0.781,4.575714445,0.057065286,1.276635352,5.841518819,4380
546,0.066584355,0.084740936,0.010978308,0.429280479,4.954719372,0.084785671,0.518,0.889,6.109522945,0.055781937,1.273357247,7.779605319,4370
547,0.067201182,0.085144599,-0.016384149,0.329679579,4.959955923,0.085165012,0.413,0.787,4.849409275,0.056571963,1.267314205,6.145725262,4360
548,0.068267689,0.086976897,-0.027904229,0.434397913,4.979674268,0.086992709,0.403,0.784,4.632572135,0.05720801,1.274288181,5.903231921,4350
549,0.068504224,0.086914552,-0.037671985,0.317300751,4.981216387,0.086947273,0.396,0.777,4.554484408,0.057588201,1.269224995,5.780665451,4340
550,0.068842863,0.087872664,-0.022740449,0.43050445,4.991102774,0.087902138,0.469,0.833,5.335478883,0.057662713,1.276851854,6.812616104,4330
551,0.067404219,0.085615955,-0.030049204,0.437050495,4.965368798,0.085648511,0.396,0.752,4.623547956,0.05674288,1.270669889,5.875003169,4320
552,0.067040627,0.085417545,-0.005660531,0.478249253,4.962313899,0.08544846,0.532,0.937,6.2259753,0.056214865,1.274577277,7.935486643,4310
553,0.068066165,0.08660216,0.021740657,0.486502803,4.97629494,0.086614921,0.442,0.833,5.10304687,0.057197409,1.272510656,6.49368152,4300
554,0.068803946,0.087584786,0.027547789,0.44499014,4.987873555,0.087603708,0.435,0.828,4.965543229,0.057762753,1.273236695,6.32231185,4290
555,0.06929479,0.088177103,-0.003772128,0.465981025,4.994792732,0.088199915,0.439,0.839,4.977329074,0.058167215,1.272821738,6.335252641,4280
556,0.067458763,0.086044631,-0.019595344,0.49303283,4.96864022,0.086055665,0.403,0.794,4.683015336,0.056547565,1.275678086,5.974020042,4270
557,0.070135016,0.089154646,0.027611184,0.400775253,5.006421593,0.089176026,0.498,0.864,5.584460584,0.058879323,1.271490765,7.10059006,4260
558,0.06724884,0.085594951,0.006471075,0.40538703,4.965645937,0.085617242,0.398,0.762,4.648596351,0.056480822,1.273140799,5.918317675,4250
559,0.069286196,0.088244452,-0.042310287,0.366694065,4.997120766,0.088270077,0.396,0.777,4.486231492,0.058032467,1.273992263,5.715424212,4240
560,0.06977787,0.088810316,0.010993711,0.377315536,5.00158609,0.088835681,0.476,0.842,5.358207382,0.058492903,1.27312113,6.821647034,4230
561,0.068721471,0.087290932,0.003130269,0.376481438,4.985336463,0.087307084,0.452,0.83,5.177128611,0.057726477,1.270448413,6.57727483,4220
562,0.068665658,0.087464036,-0.022312303,0.439842881,4.98527136,0.087480964,0.464,0.879,5.304011078,0.057496485,1.274013339,6.757380864,4210
563,0.069816397,0.088892225,-0.012161719,0.440491677,5.001718637,0.088919185,0.479,0.86,5.386913986,0.058576592,1.273614627,6.860852445,4200
564,0.067803994,0.086041942,-0.01588625,0.321540474,4.971851153,0.08606723,0.4,0.734,4.647529622,0.05702992,1.269353386,5.899357463,4190
565,0.06924049,0.088479972,-0.019581529,0.542075082,4.996107445,0.088491138,0.459,0.896,5.186960054,0.057942635,1.278025879,6.62906918,4180
